NULL,model1,2016-06-20,buy,112.42512602293309,1293.0,2016-06-20,1279.8656288351117,-1476.6333334445465
NULL,model1,2016-06-24,buy,54.15630821909257,1254.3,2016-06-24,1272.8804479062976,-502.18571128610705
NULL,model1,2016-07-07,sell,-53.36339093151399,1365.7,2016-07-07,1254.3,5944.681749770663
NULL,model1,2016-07-12,sell,-45.13268579579478,1332.4657261123587,2016-07-12,1343.7089451307747,-589.9776460156836
NULL,model1,2016-07-13,buy,45.13268579579478,1334.0,2016-07-13,1332.4657261123587,-69.24590129560949
NULL,model1,2016-07-21,buy,90.02617452744096,1316.2,2016-07-21,1319.4203799020304,289.91848310484704
NULL,model1,2016-08-02,sell,-50.10451694500032,1360.5999999999997,2016-08-02,1341.2862971907398,967.703749677274
NULL,model1,2016-08-08,buy,157.65355968903748,1341.2,2016-08-08,1349.8947293665206,1370.7550351647676
NULL,model1,2016-08-29,buy,115.39683792208362,1323.8000000000002,2016-08-29,1337.9195058775051,1629.3463312863703
NULL,model1,2016-09-01,buy,66.01737436748087,1311.7,2016-09-01,1310.0007647586297,-112.17904906796565
NULL,model1,2016-09-09,sell,-67.80159822377969,1341.6,2016-09-09,1328.085004152701,916.3383184346114
NULL,model1,2016-09-15,buy,67.40648317235637,1325.8,2016-09-15,1320.9404917194495,-437.1780093098017
NULL,model1,2016-09-19,buy,138.53385179405444,1313.2,2016-09-19,1309.681778463908,-487.39278085963934
NULL,model1,2016-09-26,sell,-70.84527582883646,1340.8,2016-09-26,1333.7511812113733,499.3755113477438
NULL,model1,2016-10-07,buy,216.54284587767756,1256.8,2016-10-07,1328.5686997559887,15540.998490102396
NULL,model1,2016-11-16,sell,-17.658897497053673,1228.0,2016-11-16,1280.2164569272168,-62.86341161337555
NULL,model1,2016-11-29,buy,118.40393910520191,1196.6,2016-11-29,1198.8490438018398,266.29564535798204
NULL,model1,2016-12-02,buy,62.04756039811494,1174.3,2016-12-02,1169.8584623279562,-275.58657696663744
NULL,model1,2016-12-20,buy,200.2578258957775,1139.8,2016-12-20,1152.4856223677766,2540.395155505799
NULL,model1,2017-01-16,sell,-79.89268452375813,1199.4,2017-01-16,1150.0614819077925,3941.786660810471
NULL,model1,2017-01-20,buy,84.57909414465662,1204.8,2017-01-20,1196.9148053697074,-666.9226189844517
NULL,model1,2017-01-27,buy,151.24806088009854,1188.5,2017-01-27,1198.012758088922,1438.7862145709328
NULL,model1,2017-02-07,sell,-85.96591581017637,1236.9,2017-02-07,1211.846844305421,2153.717473219429
NULL,model1,2017-02-13,buy,167.19674295687526,1234.2,2017-02-13,1223.1119920498559,-1853.878815144045
NULL,model1,2017-02-16,buy,84.83480082591876,1234.3,2017-02-16,1219.8400280061596,-1226.7088440458076
NULL,model1,2017-02-24,sell,-84.9230020599856,1250.6,2017-02-24,1249.0442997341354,132.11473688273244
NULL,model1,2017-03-10,buy,276.1460837291113,1200.2,2017-03-10,1242.4213416295916,11659.258140800588
NULL,model1,2017-03-24,sell,-91.44542044129138,1245.0,2017-03-24,1216.2103745643055,2632.6794023143766
NULL,model1,2017-04-03,buy,209.54438479077956,1251.9,2017-04-03,1241.564945823358,-2165.6525692238642
NULL,model1,2017-04-17,sell,-115.90499058350517,1292.4,2017-04-17,1261.2311496358884,3612.6253079510457
NULL,model1,2017-04-24,sell,-110.60221797010053,1275.6021750393118,2017-04-24,1280.5377401622343,118.32595792331595
NULL,model1,2017-05-09,buy,110.60221797010053,1229.7,2017-05-09,1275.6021750393118,5076.882368999662
NULL,model1,2017-05-22,sell,-115.56369689776645,1260.0,2017-05-22,1235.9309111510763,2781.512888342427
NULL,model1,2017-05-25,buy,231.03213427426275,1261.6,2017-05-25,1251.1634298728845,-2411.1830709704786
NULL,model1,2017-06-05,sell,-1.070239197715324,1286.0,2017-06-05,1278.622392968826,-1525.8755918365296
NULL,model1,2017-06-07,sell,-120.62503829063083,1288.1931373964662,2017-06-07,1297.0369530786545,-4.332944903338119
NULL,model1,2017-06-08,sell,-117.70463703518172,1280.0650561538616,2017-06-08,1288.1931373964662,-157.64035159185485
NULL,model1,2017-06-20,buy,117.70463703518172,1245.4,2017-06-20,1280.0650561538616,4080.2378523944653
NULL,model1,2017-07-06,buy,113.82250259363678,1228.0,2017-07-06,1242.4328221017754,1642.7799311128288
NULL,model1,2017-07-10,buy,123.77811571184426,1212.6,2017-07-10,1211.968835904617,-78.1243024314696
NULL,model1,2017-08-01,sell,-128.87581943270808,1272.4,2017-08-01,1228.869025346945,5610.090029116932
NULL,model1,2017-08-04,sell,-139.6633760312553,1259.3306741100655,2017-08-04,1263.8787753343347,-2171.9997906311214
NULL,model1,2017-08-07,buy,139.6633760312553,1261.4,2017-08-07,1259.3306741100655,-289.0090398971465
NULL,model1,2017-09-06,sell,-121.92651262019744,1345.0,2017-09-06,1304.4379851919853,4945.585010390045
NULL,model1,2017-09-26,buy,110.69249511338452,1309.6,2017-09-26,1335.9569350847762,2917.514908075393
NULL,model1,2017-10-02,buy,214.47011935627827,1278.0,2017-10-02,1286.43152402788,1808.309964614743
NULL,model1,2017-10-06,buy,112.02300617177211,1269.3,2017-10-06,1267.300657192894,-223.97239161991288
NULL,model1,2017-10-12,sell,-122.00069927494938,1292.8,2017-10-12,1287.3041894539456,670.4927297012748
NULL,model1,2017-10-20,buy,250.8749481594707,1290.0,2017-10-20,1289.094378820415,-227.1976664805228
NULL,model1,2017-10-25,buy,129.61529071495715,1275.9,2017-10-25,1274.6592970470308,-160.81407394001985
NULL,model1,2017-10-30,buy,135.04421390392983,1274.3,2017-10-30,1263.4458730365623,-1465.7870433908922
NULL,model1,2017-11-13,buy,138.5228754633455,1275.3,2017-11-13,1275.0159559261397,-39.346601869449785
NULL,model1,2017-11-21,buy,137.45690177628617,1276.6,2017-11-21,1283.9708490528292,1013.1740742625851
NULL,model1,2017-11-23,sell,-131.80352339569765,1291.9,2017-11-23,1288.4454240014475,455.32528844744684
NULL,model1,2017-12-12,buy,411.24151164643445,1241.9,2017-12-12,1282.250545726508,16593.81942032773
NULL,model1,2018-01-10,buy,151.97350534860226,1313.3,2018-01-10,1309.8757423994268,-520.3964307756922
NULL,model1,2018-01-19,buy,165.28991229361034,1327.0,2018-01-19,1327.4,66.11596491745917
NULL,model1,2018-02-01,buy,134.84969317303248,1351.2658451494835,2018-02-01,1337.667429504051,-1787.147585316832
NULL,model1,2018-02-02,sell,-129.42313874324554,1330.484135622272,2018-02-02,1351.2658451494835,-10.162385722149935
NULL,model1,2018-02-07,sell,-120.46221409678905,1311.264885554713,2018-02-07,1330.484135622272,735.658673276753
NULL,model1,2018-02-08,buy,120.46221409678905,1318.1,2018-02-08,1311.264885554713,-823.373019684217
NULL,model1,2018-02-19,sell,-119.27340108164981,1337.7129348338442,2018-02-19,1329.2098690880282,1228.0131156749503
NULL,model1,2018-02-22,buy,236.9531493083511,1324.4,2018-02-22,1343.9144758943153,4624.016520259884
NULL,model1,2018-02-28,buy,126.41537836974025,1318.9,2018-02-28,1314.981887751438,-495.3096423970804
NULL,model1,2018-03-02,buy,115.28725722635878,1318.0,2018-03-02,1313.714292212083,-494.08749614260665
NULL,model1,2018-03-07,sell,-123.6703099724446,1339.5,2018-03-07,1335.4781204466617,497.38709103318394
NULL,model1,2018-03-12,buy,242.4008252934596,1324.1,2018-03-12,1319.5360405554884,-1900.9193143797493
NULL,model1,2018-03-19,buy,246.33992778352172,1312.9,2018-03-19,1311.5139782903009,-341.43248787369606
NULL,model1,2018-03-28,sell,-125.50017118838491,1326.6210895848233,2018-03-28,1326.2554523681554,2800.8367601419736
NULL,model1,2018-04-02,buy,125.50017118838491,1326.6,2018-04-02,1326.6210895848233,2.64674650562335
NULL,model1,2018-04-06,buy,126.59472128472896,1327.9,2018-04-06,1328.5753272440568,85.49286423734065
NULL,model1,2018-04-12,sell,-123.35857701457931,1341.1425998928844,2018-04-12,1352.3275172839922,-1368.1700021469242
NULL,model1,2018-04-13,buy,248.30041301536724,1335.2999999999997,2018-04-13,1347.1091036195103,2932.2053060656817
NULL,model1,2018-04-26,buy,378.1879719550208,1320.7,2018-04-26,1333.078095429018,4681.246806966032
NULL,model1,2018-05-02,buy,283.4458734570695,1304.4,2018-05-02,1309.2688149131425,1380.04549575645
NULL,model1,2018-05-18,buy,918.2942689072524,1290.0,2018-05-18,1308.1614379078053,16677.544345852522
NULL,model1,2018-06-04,buy,163.4072506864551,1294.9,2018-06-04,1291.1191397445562,-617.8199795717826
NULL,model1,2018-07-02,sell,-251.73873771578673,1243.9434968629944,2018-07-02,1295.1992343760755,49568.370048612596
NULL,model1,2018-07-03,buy,251.73873771578673,1242.9,2018-07-03,1243.9434968629944,262.6885831005655
NULL,model1,2018-07-19,sell,-250.2656672880993,1216.6065571513684,2018-07-19,1248.7055717785784,15762.710458935355
NULL,model1,2018-07-20,buy,250.2656672880993,1222.9,2018-07-20,1216.6065571513684,-1575.032674052325
NULL,model1,2018-07-25,buy,237.5881640308245,1224.2,2018-07-25,1219.2632316405563,-1172.917730765695
NULL,model1,2018-07-31,buy,229.1279827887024,1223.5,2018-07-31,1219.578833788011,-898.4489043322513
